区域：松江 泗泾 	楼盘：掌安物联网智谷创新产业园	地段：泗陈路附近 或 近9号线泗泾站	类别：写字楼 （可注册公司）	面积：418㎡	价格：1.4 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：徐汇 龙华 	楼盘：上海绿地中心	地段：徐汇龙华附近 或 上海绿地中心	类别：写字楼 （可注册公司）	面积：503.04㎡	价格：6.9 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
区域：黄浦 南京东路 	楼盘：港泰广场	地段：黄浦区南京东路附近 或 港泰广场	类别：写字楼 （可注册公司）	面积：300㎡	价格：6.4 元/㎡/天   	
